modzcta,year_month,RentIndex,y_next,target_month
10304,2022-11,2104.3779395262764,2195.0394348400378,2022-12
10304,2022-12,2195.0394348400378,2260.061586473018,2023-01
10304,2023-01,2260.061586473018,2314.6092857990334,2023-02
10304,2023-02,2314.6092857990334,2295.515435482724,2023-03
10304,2023-03,2295.515435482724,2288.267174702624,2023-04
10304,2023-04,2288.267174702624,2207.704535686886,2023-05
10304,2023-05,2207.704535686886,2211.1207460041933,2023-06
10304,2023-06,2211.1207460041933,2221.4453870985835,2023-07
10304,2023-07,2221.4453870985835,2247.321479814948,2023-08
10304,2023-08,2247.321479814948,2285.787784308779,2023-09
10304,2023-09,2285.787784308779,2269.036440530392,2023-10
10304,2023-10,2269.036440530392,2345.6248320908,2023-11
10304,2023-11,2345.6248320908,2357.291867518573,2023-12
10305,2022-01,2681.6029222412753,2675.139108881194,2022-02
10305,2022-02,2675.139108881194,2695.575930453343,2022-03
10305,2022-03,2695.575930453343,2710.979783898155,2022-04
10305,2022-04,2710.979783898155,2735.2415886680774,2022-05
10305,2022-05,2735.2415886680774,2762.5546389739147,2022-06
10305,2022-06,2762.5546389739147,2789.3646393311765,2022-07
10305,2022-07,2789.3646393311765,2819.5730801954974,2022-08
10305,2022-08,2819.5730801954974,2828.2598947252754,2022-09
10305,2022-09,2828.2598947252754,2846.103668008608,2022-10
10305,2022-10,2846.103668008608,2802.526758409823,2022-11
10305,2022-11,2802.526758409823,2785.644843050115,2022-12
10305,2022-12,2785.644843050115,2681.6029222412753,2023-01
10305,2023-01,2681.6029222412753,2099.1305724839262,2023-02
10305,2023-02,2099.1305724839262,2172.794265016956,2023-03
10305,2023-03,2172.794265016956,2131.652111535768,2023-04
10305,2023-04,2131.652111535768,2139.6298811692327,2023-05
10305,2023-05,2139.6298811692327,2069.377602925837,2023-06
10305,2023-06,2069.377602925837,2063.678047843712,2023-07
10305,2023-07,2063.678047843712,2057.420943798681,2023-08
10305,2023-08,2057.420943798681,2202.9013955511964,2023-09
10305,2023-09,2202.9013955511964,2195.406721369589,2023-10
10305,2023-10,2195.406721369589,2257.3606049162177,2023-11
10305,2023-11,2257.3606049162177,2128.466007546504,2023-12
10306,2022-01,2681.6029222412753,2675.139108881194,2022-02
10306,2022-02,2675.139108881194,2695.575930453343,2022-03
10306,2022-03,2695.575930453343,2710.979783898155,2022-04
10306,2022-04,2710.979783898155,2735.2415886680774,2022-05
10306,2022-05,2735.2415886680774,2762.5546389739147,2022-06
10306,2022-06,2762.5546389739147,2789.3646393311765,2022-07
10306,2022-07,2789.3646393311765,2819.5730801954974,2022-08
10306,2022-08,2819.5730801954974,2828.2598947252754,2022-09
10306,2022-09,2828.2598947252754,2846.103668008608,2022-10
10306,2022-10,2846.103668008608,2802.526758409823,2022-11
10306,2022-11,2802.526758409823,2785.644843050115,2022-12
10306,2022-12,2785.644843050115,2681.6029222412753,2023-01
10306,2023-01,2681.6029222412753,2675.139108881194,2023-02
10306,2023-02,2675.139108881194,2695.575930453343,2023-03
10306,2023-03,2695.575930453343,2710.979783898155,2023-04
10306,2023-04,2710.979783898155,2735.2415886680774,2023-05
10306,2023-05,2735.2415886680774,2762.5546389739147,2023-06
10306,2023-06,2762.5546389739147,2789.3646393311765,2023-07
10306,2023-07,2789.3646393311765,2819.5730801954974,2023-08
10306,2023-08,2819.5730801954974,2828.2598947252754,2023-09
10306,2023-09,2828.2598947252754,2846.103668008608,2023-10
10306,2023-10,2846.103668008608,2802.526758409823,2023-11
10306,2023-11,2802.526758409823,2785.644843050115,2023-12
10307,2022-01,2681.6029222412753,2675.139108881194,2022-02
10307,2022-02,2675.139108881194,2695.575930453343,2022-03
10307,2022-03,2695.575930453343,2710.979783898155,2022-04
10307,2022-04,2710.979783898155,2735.2415886680774,2022-05
10307,2022-05,2735.2415886680774,2762.5546389739147,2022-06
10307,2022-06,2762.5546389739147,2789.3646393311765,2022-07
10307,2022-07,2789.3646393311765,2819.5730801954974,2022-08
10307,2022-08,2819.5730801954974,2828.2598947252754,2022-09
10307,2022-09,2828.2598947252754,2846.103668008608,2022-10
10307,2022-10,2846.103668008608,2802.526758409823,2022-11
10307,2022-11,2802.526758409823,2785.644843050115,2022-12
10307,2022-12,2785.644843050115,2681.6029222412753,2023-01
10307,2023-01,2681.6029222412753,2675.139108881194,2023-02
10307,2023-02,2675.139108881194,2695.575930453343,2023-03
10307,2023-03,2695.575930453343,2710.979783898155,2023-04
10307,2023-04,2710.979783898155,2735.2415886680774,2023-05
10307,2023-05,2735.2415886680774,2762.5546389739147,2023-06
10307,2023-06,2762.5546389739147,2789.3646393311765,2023-07
10307,2023-07,2789.3646393311765,2819.5730801954974,2023-08
10307,2023-08,2819.5730801954974,2828.2598947252754,2023-09
10307,2023-09,2828.2598947252754,2846.103668008608,2023-10
10307,2023-10,2846.103668008608,2802.526758409823,2023-11
10307,2023-11,2802.526758409823,2785.644843050115,2023-12
10308,2022-01,2681.6029222412753,2675.139108881194,2022-02
10308,2022-02,2675.139108881194,2695.575930453343,2022-03
10308,2022-03,2695.575930453343,2710.979783898155,2022-04
10308,2022-04,2710.979783898155,2735.2415886680774,2022-05
10308,2022-05,2735.2415886680774,2762.5546389739147,2022-06
10308,2022-06,2762.5546389739147,2789.3646393311765,2022-07
10308,2022-07,2789.3646393311765,2819.5730801954974,2022-08
10308,2022-08,2819.5730801954974,2828.2598947252754,2022-09
10308,2022-09,2828.2598947252754,2846.103668008608,2022-10
10308,2022-10,2846.103668008608,2802.526758409823,2022-11
10308,2022-11,2802.526758409823,2785.644843050115,2022-12
10308,2022-12,2785.644843050115,2681.6029222412753,2023-01
10308,2023-01,2681.6029222412753,2675.139108881194,2023-02
10308,2023-02,2675.139108881194,2695.575930453343,2023-03
10308,2023-03,2695.575930453343,2710.979783898155,2023-04
10308,2023-04,2710.979783898155,2735.2415886680774,2023-05
10308,2023-05,2735.2415886680774,2762.5546389739147,2023-06
10308,2023-06,2762.5546389739147,2789.3646393311765,2023-07
10308,2023-07,2789.3646393311765,2819.5730801954974,2023-08
10308,2023-08,2819.5730801954974,2828.2598947252754,2023-09
10308,2023-09,2828.2598947252754,2846.103668008608,2023-10
10308,2023-10,2846.103668008608,2802.526758409823,2023-11
10308,2023-11,2802.526758409823,2785.644843050115,2023-12
10309,2022-01,2681.6029222412753,2675.139108881194,2022-02
10309,2022-02,2675.139108881194,2695.575930453343,2022-03
10309,2022-03,2695.575930453343,2710.979783898155,2022-04
10309,2022-04,2710.979783898155,2735.2415886680774,2022-05
10309,2022-05,2735.2415886680774,2762.5546389739147,2022-06
10309,2022-06,2762.5546389739147,2789.3646393311765,2022-07
10309,2022-07,2789.3646393311765,2819.5730801954974,2022-08
10309,2022-08,2819.5730801954974,2828.2598947252754,2022-09
10309,2022-09,2828.2598947252754,2846.103668008608,2022-10
10309,2022-10,2846.103668008608,2802.526758409823,2022-11
10309,2022-11,2802.526758409823,2785.644843050115,2022-12
10309,2022-12,2785.644843050115,2681.6029222412753,2023-01
10309,2023-01,2681.6029222412753,2675.139108881194,2023-02
10309,2023-02,2675.139108881194,2695.575930453343,2023-03
10309,2023-03,2695.575930453343,2710.979783898155,2023-04
10309,2023-04,2710.979783898155,2735.2415886680774,2023-05
10309,2023-05,2735.2415886680774,2762.5546389739147,2023-06
10309,2023-06,2762.5546389739147,2789.3646393311765,2023-07
10309,2023-07,2789.3646393311765,2819.5730801954974,2023-08
10309,2023-08,2819.5730801954974,2828.2598947252754,2023-09
10309,2023-09,2828.2598947252754,2846.103668008608,2023-10
10309,2023-10,2846.103668008608,2802.526758409823,2023-11
10309,2023-11,2802.526758409823,2785.644843050115,2023-12
10310,2022-01,2681.6029222412753,2675.139108881194,2022-02
10310,2022-02,2675.139108881194,2695.575930453343,2022-03
10310,2022-03,2695.575930453343,2710.979783898155,2022-04
10310,2022-04,2710.979783898155,2735.2415886680774,2022-05
10310,2022-05,2735.2415886680774,2762.5546389739147,2022-06
10310,2022-06,2762.5546389739147,2789.3646393311765,2022-07
10310,2022-07,2789.3646393311765,2819.5730801954974,2022-08
10310,2022-08,2819.5730801954974,2828.2598947252754,2022-09
10310,2022-09,2828.2598947252754,2846.103668008608,2022-10
10310,2022-10,2846.103668008608,2802.526758409823,2022-11
10310,2022-11,2802.526758409823,2785.644843050115,2022-12
10310,2022-12,2785.644843050115,2681.6029222412753,2023-01
10310,2023-01,2681.6029222412753,2675.139108881194,2023-02
10310,2023-02,2675.139108881194,2695.575930453343,2023-03
10310,2023-03,2695.575930453343,2710.979783898155,2023-04
10310,2023-04,2710.979783898155,2735.2415886680774,2023-05
10310,2023-05,2735.2415886680774,2762.5546389739147,2023-06
10310,2023-06,2762.5546389739147,2789.3646393311765,2023-07
10310,2023-07,2789.3646393311765,2819.5730801954974,2023-08
10310,2023-08,2819.5730801954974,2828.2598947252754,2023-09
10310,2023-09,2828.2598947252754,2846.103668008608,2023-10
10310,2023-10,2846.103668008608,2802.526758409823,2023-11
10310,2023-11,2802.526758409823,2785.644843050115,2023-12
10312,2022-01,1597.5552009193798,1630.3912099058275,2022-02
10312,2022-02,1630.3912099058275,1692.3904422703406,2022-03
10312,2022-03,1692.3904422703406,1692.1480558377175,2022-04
10312,2022-04,1692.1480558377175,1679.9405514106088,2022-05
10312,2022-05,1679.9405514106088,1671.678629028687,2022-06
10312,2022-06,1671.678629028687,1704.1359452643885,2022-07
10312,2022-07,1704.1359452643885,1722.5144508290152,2022-08
10312,2022-08,1722.5144508290152,1691.639305641542,2022-09
10312,2022-09,1691.639305641542,1697.450331420757,2022-10
10312,2022-10,1697.450331420757,1689.319466821842,2022-11
10312,2022-11,1689.319466821842,1757.0784829298016,2022-12
10312,2022-12,1757.0784829298016,2681.6029222412753,2023-01
10312,2023-01,2681.6029222412753,1863.348277923648,2023-02
10312,2023-02,1863.348277923648,1858.441495364813,2023-03
10312,2023-03,1858.441495364813,1820.157523374278,2023-04
10312,2023-04,1820.157523374278,1762.7859035180118,2023-05
10312,2023-05,1762.7859035180118,1776.4766413475324,2023-06
10312,2023-06,1776.4766413475324,1813.744017870359,2023-07
10312,2023-07,1813.744017870359,1853.2048686778687,2023-08
10312,2023-08,1853.2048686778687,1828.004814787124,2023-09
10312,2023-09,1828.004814787124,1799.486797710222,2023-10
10312,2023-10,1799.486797710222,1837.0983065304413,2023-11
10312,2023-11,1837.0983065304413,1867.9155325115992,2023-12
10314,2022-01,1782.9948871411332,1795.03882479174,2022-02
10314,2022-02,1795.03882479174,1821.224935392912,2022-03
10314,2022-03,1821.224935392912,1825.9108934024407,2022-04
10314,2022-04,1825.9108934024407,1845.1459318049624,2022-05
10314,2022-05,1845.1459318049624,1849.4758041984064,2022-06
10314,2022-06,1849.4758041984064,1879.2896467641688,2022-07
10314,2022-07,1879.2896467641688,1872.772893730096,2022-08
10314,2022-08,1872.772893730096,1936.796166307084,2022-09
10314,2022-09,1936.796166307084,1969.142948727517,2022-10
10314,2022-10,1969.142948727517,2018.281145177004,2022-11
10314,2022-11,2018.281145177004,1991.507159535339,2022-12
10314,2022-12,1991.507159535339,2008.117368605448,2023-01
10314,2023-01,2008.117368605448,1972.1693240439715,2023-02
10314,2023-02,1972.1693240439715,1979.1470499069003,2023-03
10314,2023-03,1979.1470499069003,1967.4416246633489,2023-04
10314,2023-04,1967.4416246633489,2016.90643118782,2023-05
10314,2023-05,2016.90643118782,2049.1892905741497,2023-06
10314,2023-06,2049.1892905741497,2092.632151933299,2023-07
10314,2023-07,2092.632151933299,2097.0987552108227,2023-08
10314,2023-08,2097.0987552108227,2082.023031323956,2023-09
10314,2023-09,2082.023031323956,2098.109536503017,2023-10
10314,2023-10,2098.109536503017,2102.6768178513325,2023-11
10314,2023-11,2102.6768178513325,2048.2927337900023,2023-12
10451,2022-01,2681.6029222412753,2675.139108881194,2022-02
10451,2022-02,2675.139108881194,2695.575930453343,2022-03
10451,2022-03,2695.575930453343,2710.979783898155,2022-04
10451,2022-04,2710.979783898155,2735.2415886680774,2022-05
10451,2022-05,2735.2415886680774,2762.5546389739147,2022-06
10451,2022-06,2762.5546389739147,2789.3646393311765,2022-07
10451,2022-07,2789.3646393311765,2819.5730801954974,2022-08
10451,2022-08,2819.5730801954974,2828.2598947252754,2022-09
10451,2022-09,2828.2598947252754,2846.103668008608,2022-10
10451,2022-10,2846.103668008608,2990.254091901213,2022-11
10451,2022-11,2990.254091901213,2959.8200165986736,2022-12
10451,2022-12,2959.8200165986736,2971.401972575339,2023-01
10451,2023-01,2971.401972575339,3041.749660805496,2023-02
10451,2023-02,3041.749660805496,3019.6720200182244,2023-03
10451,2023-03,3019.6720200182244,3039.0580567468423,2023-04
10451,2023-04,3039.0580567468423,2977.321390401124,2023-05
10451,2023-05,2977.321390401124,3066.8874609506984,2023-06
10451,2023-06,3066.8874609506984,3135.68992555669,2023-07
10451,2023-07,3135.68992555669,3153.348687245767,2023-08
10451,2023-08,3153.348687245767,3109.821449324804,2023-09
10451,2023-09,3109.821449324804,3068.221417774465,2023-10
10451,2023-10,3068.221417774465,3139.90467983196,2023-11
10451,2023-11,3139.90467983196,3072.516467667023,2023-12
10452,2022-01,2681.6029222412753,2675.139108881194,2022-02
10452,2022-02,2675.139108881194,2695.575930453343,2022-03
10452,2022-03,2695.575930453343,2710.979783898155,2022-04
10452,2022-04,2710.979783898155,2735.2415886680774,2022-05
10452,2022-05,2735.2415886680774,2762.5546389739147,2022-06
10452,2022-06,2762.5546389739147,2789.3646393311765,2022-07
10452,2022-07,2789.3646393311765,2819.5730801954974,2022-08
10452,2022-08,2819.5730801954974,2828.2598947252754,2022-09
10452,2022-09,2828.2598947252754,2846.103668008608,2022-10
10452,2022-10,2846.103668008608,2802.526758409823,2022-11
10452,2022-11,2802.526758409823,2785.644843050115,2022-12
10452,2022-12,2785.644843050115,2681.6029222412753,2023-01
10452,2023-01,2681.6029222412753,2675.139108881194,2023-02
10452,2023-02,2675.139108881194,2695.575930453343,2023-03
10452,2023-03,2695.575930453343,2710.979783898155,2023-04
10452,2023-04,2710.979783898155,2735.2415886680774,2023-05
10452,2023-05,2735.2415886680774,2762.5546389739147,2023-06
10452,2023-06,2762.5546389739147,1811.99261967756,2023-07
10452,2023-07,1811.99261967756,1814.7583834334928,2023-08
10452,2023-08,1814.7583834334928,1924.4097690280807,2023-09
10452,2023-09,1924.4097690280807,1910.0803897767169,2023-10
10452,2023-10,1910.0803897767169,1836.2375753779272,2023-11
10452,2023-11,1836.2375753779272,1832.6217088973976,2023-12
10453,2022-01,2681.6029222412753,2675.139108881194,2022-02
10453,2022-02,2675.139108881194,2695.575930453343,2022-03
10453,2022-03,2695.575930453343,2710.979783898155,2022-04
10453,2022-04,2710.979783898155,2735.2415886680774,2022-05
10453,2022-05,2735.2415886680774,2762.5546389739147,2022-06
10453,2022-06,2762.5546389739147,2789.3646393311765,2022-07
10453,2022-07,2789.3646393311765,2819.5730801954974,2022-08
10453,2022-08,2819.5730801954974,2828.2598947252754,2022-09
10453,2022-09,2828.2598947252754,2846.103668008608,2022-10
10453,2022-10,2846.103668008608,2802.526758409823,2022-11
10453,2022-11,2802.526758409823,2785.644843050115,2022-12
10453,2022-12,2785.644843050115,2681.6029222412753,2023-01
10453,2023-01,2681.6029222412753,2675.139108881194,2023-02
10453,2023-02,2675.139108881194,2695.575930453343,2023-03
10453,2023-03,2695.575930453343,2710.979783898155,2023-04
10453,2023-04,2710.979783898155,2735.2415886680774,2023-05
10453,2023-05,2735.2415886680774,2762.5546389739147,2023-06
10453,2023-06,2762.5546389739147,2789.3646393311765,2023-07
10453,2023-07,2789.3646393311765,2819.5730801954974,2023-08
10453,2023-08,2819.5730801954974,2828.2598947252754,2023-09
10453,2023-09,2828.2598947252754,2846.103668008608,2023-10
10453,2023-10,2846.103668008608,2802.526758409823,2023-11
10453,2023-11,2802.526758409823,2785.644843050115,2023-12
10454,2022-01,2681.6029222412753,2675.139108881194,2022-02
10454,2022-02,2675.139108881194,2810.852397239365,2022-03
10454,2022-03,2810.852397239365,2864.1427586580726,2022-04
10454,2022-04,2864.1427586580726,2925.975772325625,2022-05
10454,2022-05,2925.975772325625,2929.4577764049054,2022-06
10454,2022-06,2929.4577764049054,2978.147657916715,2022-07
10454,2022-07,2978.147657916715,2961.72764168854,2022-08
10454,2022-08,2961.72764168854,2906.7580291792624,2022-09
10454,2022-09,2906.7580291792624,2926.558025886399,2022-10
10454,2022-10,2926.558025886399,2920.017151571197,2022-11
10454,2022-11,2920.017151571197,2904.631919348929,2022-12
10454,2022-12,2904.631919348929,2872.090874762725,2023-01
10454,2023-01,2872.090874762725,2864.164629717337,2023-02
10454,2023-02,2864.164629717337,2971.326219327539,2023-03
10454,2023-03,2971.326219327539,2975.913569135932,2023-04
10454,2023-04,2975.913569135932,2952.403188951045,2023-05
10454,2023-05,2952.403188951045,2896.4858160771296,2023-06
10454,2023-06,2896.4858160771296,2904.095332494805,2023-07
10454,2023-07,2904.095332494805,2986.214071586215,2023-08
10454,2023-08,2986.214071586215,2995.116116819141,2023-09
10454,2023-09,2995.116116819141,2976.255971790364,2023-10
10454,2023-10,2976.255971790364,2942.5233775318693,2023-11
10454,2023-11,2942.5233775318693,2911.4363970024965,2023-12
10455,2022-01,2681.6029222412753,2675.139108881194,2022-02
10455,2022-02,2675.139108881194,2695.575930453343,2022-03
10455,2022-03,2695.575930453343,2710.979783898155,2022-04
10455,2022-04,2710.979783898155,2735.2415886680774,2022-05
10455,2022-05,2735.2415886680774,2762.5546389739147,2022-06
10455,2022-06,2762.5546389739147,2789.3646393311765,2022-07
10455,2022-07,2789.3646393311765,2819.5730801954974,2022-08
10455,2022-08,2819.5730801954974,2828.2598947252754,2022-09
10455,2022-09,2828.2598947252754,2846.103668008608,2022-10
10455,2022-10,2846.103668008608,2802.526758409823,2022-11
10455,2022-11,2802.526758409823,2785.644843050115,2022-12
10455,2022-12,2785.644843050115,2681.6029222412753,2023-01
10455,2023-01,2681.6029222412753,2675.139108881194,2023-02
10455,2023-02,2675.139108881194,2695.575930453343,2023-03
10455,2023-03,2695.575930453343,2710.979783898155,2023-04
10455,2023-04,2710.979783898155,2735.2415886680774,2023-05
10455,2023-05,2735.2415886680774,2762.5546389739147,2023-06
10455,2023-06,2762.5546389739147,2789.3646393311765,2023-07
10455,2023-07,2789.3646393311765,2819.5730801954974,2023-08
10455,2023-08,2819.5730801954974,2828.2598947252754,2023-09
10455,2023-09,2828.2598947252754,2846.103668008608,2023-10
10455,2023-10,2846.103668008608,2802.526758409823,2023-11
10455,2023-11,2802.526758409823,2785.644843050115,2023-12
10456,2022-01,2681.6029222412753,2675.139108881194,2022-02
10456,2022-02,2675.139108881194,2695.575930453343,2022-03
10456,2022-03,2695.575930453343,2710.979783898155,2022-04
10456,2022-04,2710.979783898155,2735.2415886680774,2022-05
10456,2022-05,2735.2415886680774,2762.5546389739147,2022-06
10456,2022-06,2762.5546389739147,2789.3646393311765,2022-07
10456,2022-07,2789.3646393311765,2819.5730801954974,2022-08
10456,2022-08,2819.5730801954974,2828.2598947252754,2022-09
10456,2022-09,2828.2598947252754,2846.103668008608,2022-10
10456,2022-10,2846.103668008608,2802.526758409823,2022-11
10456,2022-11,2802.526758409823,2785.644843050115,2022-12
10456,2022-12,2785.644843050115,2681.6029222412753,2023-01
10456,2023-01,2681.6029222412753,2675.139108881194,2023-02
10456,2023-02,2675.139108881194,2695.575930453343,2023-03
10456,2023-03,2695.575930453343,2710.979783898155,2023-04
10456,2023-04,2710.979783898155,2735.2415886680774,2023-05
10456,2023-05,2735.2415886680774,2762.5546389739147,2023-06
10456,2023-06,2762.5546389739147,2789.3646393311765,2023-07
10456,2023-07,2789.3646393311765,2819.5730801954974,2023-08
10456,2023-08,2819.5730801954974,2828.2598947252754,2023-09
10456,2023-09,2828.2598947252754,2846.103668008608,2023-10
10456,2023-10,2846.103668008608,2802.526758409823,2023-11
10456,2023-11,2802.526758409823,2785.644843050115,2023-12
10457,2022-01,1647.9301814383307,1661.4695861561163,2022-02
10457,2022-02,1661.4695861561163,1716.6528499609888,2022-03
10457,2022-03,1716.6528499609888,1720.895426540499,2022-04
10457,2022-04,1720.895426540499,1740.69902433968,2022-05
10457,2022-05,1740.69902433968,1702.9539630805016,2022-06
10457,2022-06,1702.9539630805016,1744.765276171717,2022-07
10457,2022-07,1744.765276171717,1758.4342528728375,2022-08
10457,2022-08,1758.4342528728375,1761.1532292829202,2022-09
10457,2022-09,1761.1532292829202,1718.5282295831898,2022-10
10457,2022-10,1718.5282295831898,1676.4161903475892,2022-11
10457,2022-11,1676.4161903475892,1728.5458095271638,2022-12
10457,2022-12,1728.5458095271638,1776.8188711727116,2023-01
10457,2023-01,1776.8188711727116,1866.7688121191104,2023-02
10457,2023-02,1866.7688121191104,1854.83175628392,2023-03
10457,2023-03,1854.83175628392,1937.0637513478075,2023-04
10457,2023-04,1937.0637513478075,1938.904674957589,2023-05
10457,2023-05,1938.904674957589,1955.911353240004,2023-06
10457,2023-06,1955.911353240004,1940.9976589269088,2023-07
10457,2023-07,1940.9976589269088,1950.6024815830183,2023-08
10457,2023-08,1950.6024815830183,1945.5580989558985,2023-09
10457,2023-09,1945.5580989558985,1977.5483273238328,2023-10
10457,2023-10,1977.5483273238328,1958.594309636504,2023-11
10457,2023-11,1958.594309636504,2019.0980687588665,2023-12
10458,2022-01,1665.4903591364975,1692.964681103952,2022-02
10458,2022-02,1692.964681103952,1744.1970552732485,2022-03
10458,2022-03,1744.1970552732485,1776.0402083744748,2022-04
10458,2022-04,1776.0402083744748,1799.6760705493086,2022-05
10458,2022-05,1799.6760705493086,1807.4362178108904,2022-06
10458,2022-06,1807.4362178108904,1790.5031252649642,2022-07
10458,2022-07,1790.5031252649642,1749.7576816021556,2022-08
10458,2022-08,1749.7576816021556,1795.3869133294172,2022-09
10458,2022-09,1795.3869133294172,1813.4049352562013,2022-10
10458,2022-10,1813.4049352562013,1853.204872077446,2022-11
10458,2022-11,1853.204872077446,1830.67939066658,2022-12
10458,2022-12,1830.67939066658,1842.1633212876864,2023-01
10458,2023-01,1842.1633212876864,1878.744680818162,2023-02
10458,2023-02,1878.744680818162,1894.767240001757,2023-03
10458,2023-03,1894.767240001757,1910.2890948335348,2023-04
10458,2023-04,1910.2890948335348,1900.4245481386804,2023-05
10458,2023-05,1900.4245481386804,1897.030567915656,2023-06
10458,2023-06,1897.030567915656,1921.7714146350893,2023-07
10458,2023-07,1921.7714146350893,1963.8941729544945,2023-08
10458,2023-08,1963.8941729544945,1947.466119781272,2023-09
10458,2023-09,1947.466119781272,1987.491594421737,2023-10
10458,2023-10,1987.491594421737,1967.8139448623424,2023-11
10458,2023-11,1967.8139448623424,2038.023200747784,2023-12
10459,2022-01,2681.6029222412753,2675.139108881194,2022-02
10459,2022-02,2675.139108881194,2695.575930453343,2022-03
10459,2022-03,2695.575930453343,2710.979783898155,2022-04
10459,2022-04,2710.979783898155,2735.2415886680774,2022-05
10459,2022-05,2735.2415886680774,2762.5546389739147,2022-06
10459,2022-06,2762.5546389739147,2789.3646393311765,2022-07
10459,2022-07,2789.3646393311765,2819.5730801954974,2022-08
10459,2022-08,2819.5730801954974,2828.2598947252754,2022-09
10459,2022-09,2828.2598947252754,2846.103668008608,2022-10
10459,2022-10,2846.103668008608,2802.526758409823,2022-11
10459,2022-11,2802.526758409823,2785.644843050115,2022-12
10459,2022-12,2785.644843050115,2681.6029222412753,2023-01
10459,2023-01,2681.6029222412753,2675.139108881194,2023-02
10459,2023-02,2675.139108881194,2695.575930453343,2023-03
10459,2023-03,2695.575930453343,2710.979783898155,2023-04
10459,2023-04,2710.979783898155,2735.2415886680774,2023-05
10459,2023-05,2735.2415886680774,2762.5546389739147,2023-06
10459,2023-06,2762.5546389739147,2789.3646393311765,2023-07
10459,2023-07,2789.3646393311765,2819.5730801954974,2023-08
10459,2023-08,2819.5730801954974,2828.2598947252754,2023-09
10459,2023-09,2828.2598947252754,2846.103668008608,2023-10
10459,2023-10,2846.103668008608,2802.526758409823,2023-11
10459,2023-11,2802.526758409823,2785.644843050115,2023-12
10460,2022-01,2681.6029222412753,2675.139108881194,2022-02
10460,2022-02,2675.139108881194,2695.575930453343,2022-03
10460,2022-03,2695.575930453343,2710.979783898155,2022-04
10460,2022-04,2710.979783898155,2735.2415886680774,2022-05
10460,2022-05,2735.2415886680774,2762.5546389739147,2022-06
10460,2022-06,2762.5546389739147,2789.3646393311765,2022-07
10460,2022-07,2789.3646393311765,2819.5730801954974,2022-08
10460,2022-08,2819.5730801954974,2828.2598947252754,2022-09
10460,2022-09,2828.2598947252754,2846.103668008608,2022-10
10460,2022-10,2846.103668008608,2802.526758409823,2022-11
10460,2022-11,2802.526758409823,2785.644843050115,2022-12
10460,2022-12,2785.644843050115,2681.6029222412753,2023-01
10460,2023-01,2681.6029222412753,2675.139108881194,2023-02
10460,2023-02,2675.139108881194,2695.575930453343,2023-03
10460,2023-03,2695.575930453343,2710.979783898155,2023-04
10460,2023-04,2710.979783898155,2735.2415886680774,2023-05
10460,2023-05,2735.2415886680774,2762.5546389739147,2023-06
10460,2023-06,2762.5546389739147,2789.3646393311765,2023-07
10460,2023-07,2789.3646393311765,2819.5730801954974,2023-08
10460,2023-08,2819.5730801954974,2828.2598947252754,2023-09
10460,2023-09,2828.2598947252754,2846.103668008608,2023-10
10460,2023-10,2846.103668008608,2802.526758409823,2023-11
10460,2023-11,2802.526758409823,2785.644843050115,2023-12
10461,2022-01,1923.028395761546,1918.9798572433456,2022-02
10461,2022-02,1918.9798572433456,1876.1417753481128,2022-03
10461,2022-03,1876.1417753481128,1855.847102400559,2022-04
10461,2022-04,1855.847102400559,1891.593240994166,2022-05
10461,2022-05,1891.593240994166,1872.556119081191,2022-06
10461,2022-06,1872.556119081191,1895.596401656991,2022-07
10461,2022-07,1895.596401656991,1951.9061820741988,2022-08
10461,2022-08,1951.9061820741988,1983.10848116678,2022-09
10461,2022-09,1983.10848116678,1981.25606312663,2022-10
10461,2022-10,1981.25606312663,1965.075755407239,2022-11
10461,2022-11,1965.075755407239,1992.4206504038864,2022-12
10461,2022-12,1992.4206504038864,2062.237508390223,2023-01
10461,2023-01,2062.237508390223,2034.9358524613533,2023-02
10461,2023-02,2034.9358524613533,2048.961109505873,2023-03
10461,2023-03,2048.961109505873,2017.4986509061537,2023-04
10461,2023-04,2017.4986509061537,2034.606429654727,2023-05
10461,2023-05,2034.606429654727,2050.0304716214,2023-06
10461,2023-06,2050.0304716214,2063.678827191669,2023-07
10461,2023-07,2063.678827191669,2106.069204460004,2023-08
10461,2023-08,2106.069204460004,2126.0222866997424,2023-09
10461,2023-09,2126.0222866997424,2141.038147348896,2023-10
10461,2023-10,2141.038147348896,2080.665123682436,2023-11
10461,2023-11,2080.665123682436,2097.1652107826208,2023-12
10462,2022-01,1826.3467300304449,1781.3418991315975,2022-02
10462,2022-02,1781.3418991315975,1826.1117522470288,2022-03
10462,2022-03,1826.1117522470288,1904.2049713730007,2022-04
10462,2022-04,1904.2049713730007,1960.2338872608948,2022-05
10462,2022-05,1960.2338872608948,1931.2012420645028,2022-06
10462,2022-06,1931.2012420645028,1936.231951247833,2022-07
10462,2022-07,1936.231951247833,1966.8389221490825,2022-08
10462,2022-08,1966.8389221490825,1977.8760154948588,2022-09
10462,2022-09,1977.8760154948588,1979.0620413999195,2022-10
10462,2022-10,1979.0620413999195,1945.757066715155,2022-11
10462,2022-11,1945.757066715155,1944.323486010291,2022-12
10462,2022-12,1944.323486010291,1976.1336119933069,2023-01
10462,2023-01,1976.1336119933069,2074.853986149737,2023-02
10462,2023-02,2074.853986149737,2134.292588632305,2023-03
10462,2023-03,2134.292588632305,2120.0410519714483,2023-04
10462,2023-04,2120.0410519714483,2117.9828134982326,2023-05
